is_hr,launch_angle,launch_speed,bat_speed,swing_length,plate_x,plate_z,inning,balls,strikes,is_stand_left,is_throw_left
0,57,88.9,73.31768434050873,7.38022,0.28,2.45,4,2,2,0,0
0,8,79.8,66.47560885243762,5.70389,0.05,2.9,3,2,2,1,0
0,16,59.7,66.0168752446184,6.5109,0.47,3.26,3,0,1,1,0
0,17,87.5,68.68166324712159,7.06019,0.59,2.42,3,1,2,0,0
0,4,93.5,75.460966784672,6.54866,0.55,3.23,3,2,1,1,0
0,7,89.2,70.60557983687727,6.9903,-0.29,2.65,3,0,1,0,0
0,9,88.3,66.12269923571205,7.19647,0.47,2.32,3,3,2,0,0
0,14,85,74.22141115557608,7.1135,0.5,2.36,2,1,2,1,0
0,-44,59.9,65.00777815466536,5.83366,-0.69,3.17,2,1,1,0,0
0,-15,76.6,72.80507717787906,7.11966,-1.02,1.91,2,0,0,1,0
0,-1,102.3,70.75165277178205,7.60175,0.15,1.86,2,0,1,0,0
0,6,100.7,66.78511516716962,6.91261,-0.65,2.44,2,0,1,0,0
0,22,86.8,72.785580041820225,7.65576,-0.34,2.12,1,1,0,1,0
0,-14,98.9,71.57381479357568,7.63041,-0.64,2.13,1,1,0,1,0
0,2,95.2,71.92749883001206,6.7535,0.7,3.23,1,1,1,1,0
0,-14,97.1,72.29831486702304,6.57391,-0.29,2.84,1,1,1,1,0
0,8,97.1,66.62410527100349,7.26036,0.55,2.45,1,1,2,0,0
0,40,97.1,69.19048953071048,6.95444,0.37,3.33,9,2,1,0,1
0,81,79.7,67.40654982907593,6.5837,-0.06,3.86,9,1,1,0,1
0,10,104.4,78.58199683808112,7.82518,0.53,2.29,9,2,1,0,1
0,25,100,69.84989736576995,7.49077,0.63,3.21,9,2,1,0,0
0,48,76.4,75.76850176493929,7.21138,0.46,2.66,9,1,2,1,0
0,5,93.5,62.730696662615294,7.21545,0.01,1.89,9,2,2,1,0
0,16,99.9,71.06408886926889,7.52915,-0.51,1.97,9,2,2,1,0
0,-40,67.4,61.0676505461712,6.47554,0.84,2.82,8,1,2,1,1
1,27,107.1,74.8160215806779,7.47739,0.15,2.35,8,1,0,0,1
0,35,94.4,75.5349323236054,7.78974,-0.15,2.05,8,0,1,0,1
1,36,107.8,71.24815711282578,7.81006,1.03,2.3,8,2,1,1,1
0,-10,74.4,55.738562604371225,7.47546,0.84,1.15,7,0,2,0,0
0,7,66.8,60.29520600252345,8.36728,-0.11,1.6,7,1,1,1,0
0,-14,101.6,70.54524282854483,6.99743,0,1.76,7,3,2,1,0
0,62,84.7,69.66194254617145,7.00629,1.07,3.45,6,2,2,0,1
0,15,66.8,71.03329256632377,7.91716,-0.01,2.02,6,0,1,0,1
0,13,107.8,74.1135826307373,6.23957,-0.3,2.25,6,2,0,0,1
0,11,73.2,66.1021373473508,8.21019,0.98,1.2,6,0,2,0,1
0,13,81.2,71.05804533819752,6.63248,-0.31,2.06,6,2,2,0,0
0,12,101.6,83.42484208709232,8.13805,0.28,2.71,6,0,1,1,0
0,66,82.5,71.7870752067417,7.67578,-0.2,2.83,6,1,2,0,0
0,23,94.4,74.5121063819624,7.77204,1.21,2.08,6,1,2,0,0
0,-3,85.8,73.03010852604999,7.07372,-0.45,1.69,5,1,1,0,1
0,53,80.6,74.52764868194474,7.76125,0.15,1.6,5,1,0,0,1
0,20,102.4,71.0431283688342,7.31782,-0.46,2.47,5,0,1,0,0
0,25,98.5,75.98412865268887,7.65195,0.18,2.22,5,1,1,1,0
0,6,100.5,76.23771818345334,6.91509,0.31,2.75,5,1,0,1,0
0,42,97.5,73.49367343001214,7.00887,0.52,2.82,5,1,1,0,0
0,36,97.2,70.7493849385247,6.86652,0.42,2.27,4,0,0,0,1
0,65,70.8,76.465446201183,7.60732,0.64,3.35,4,1,2,1,0
0,38,88.3,62.9786032262308,7.07251,-0.29,3.76,4,1,2,0,0
0,29,94.3,73.9551694522827,7.60159,0.67,2.93,4,1,0,0,0
0,6,101.1,67.53324038749525,6.87106,0.1,2.39,4,0,1,0,0
0,26,77.6,71.60566227466518,7.54322,0.43,1.94,3,1,1,0,1
0,31,75.5,73.33745890365087,7.64452,0.51,2.51,3,3,2,0,1
0,51,100.3,76.12964489790778,7.9935,0.42,2.02,3,0,0,1,1
0,19,103.9,74.06869838131159,6.94072,0.59,1.83,3,0,1,0,1
0,-2,104.2,74.37258834260776,6.84772,0.06,2.09,2,0,1,0,1
0,15,105.5,70.99937859581938,7.49198,0.04,1.89,2,0,0,0,1
0,13,63.2,73.25291928402216,9.16192,-0.3,1.31,2,1,2,0,1
0,27,79.5,71.99084331772278,7.68835,-0.36,2.08,2,2,2,0,1
0,3,93.3,62.56885906447027,8.0701,1.06,1.7,2,1,2,0,1
0,34,100.2,74.85913910045548,7.42344,0.36,1.85,2,0,2,0,1
0,-11,64.2,58.36415015069564,8.00649,1.12,1.43,2,1,2,0,1
0,-18,66.8,74.05576864594875,7.38745,0.2,2.53,1,0,0,0,1
0,3,95.7,72.78962894765515,6.21346,0.32,2.04,1,1,1,0,1
0,33,54.7,77.41490835585331,7.10097,1.2,2.57,1,0,1,1,1
0,15,99,70.46304216182337,6.35563,-0.35,2.29,1,0,0,0,1
0,24,105.9,83.07766549456835,7.63468,-0.05,2.68,1,1,0,0,1
0,-30,98.8,69.74914324846407,6.73655,-0.02,2,9,0,0,0,0
0,34,103.4,72.54880913016896,6.98821,-0.6,3.4,9,2,2,0,0
0,19,94.2,60.29766437278188,5.53906,-0.9,3.52,9,2,2,1,0
1,27,99.3,72.81409681744115,6.07689,-0.31,2.35,9,0,0,1,0
0,62,90,71.01309909954054,7.27551,-0.73,3.26,8,0,0,1,0
0,-8,64.4,71.06799123764168,6.5888,-0.83,2.51,8,1,0,0,0
0,40,86.9,55.95852501252021,5.37225,-0.99,3.35,8,0,2,1,0
0,19,91,70.33013694861003,7.40241,-0.73,2.27,8,0,0,0,1
0,71,78.7,69.55885301568613,6.4697,-0.34,3.56,8,3,2,0,1
0,6,82.4,71.12272552530881,7.07334,-0.33,2.36,7,1,1,0,0
0,19,99.3,75.71945578192722,7.06627,0.41,2.61,7,0,1,1,1
0,2,108.9,80.49293477924262,8.29073,-0.26,1.77,7,2,2,0,1
0,6,106.5,72.26238870357386,7.24314,0.26,3.18,7,0,1,1,1
0,-68,63.1,46.52596926100357,7.06995,0,1.42,6,3,2,0,0
0,9,99.4,66.58863274520813,5.7110900000000004,0.23,2.05,6,3,2,1,1
0,33,94.6,63.99997276038956,7.13119,0.84,2.23,6,0,1,0,1
0,7,32.9,11.59229011063839,1.50652,0.12,2.16,6,0,1,0,1
0,6,98.8,78.91053472808697,7.8901,0.22,2.18,6,0,0,1,1
0,2,103.9,73.56366760073122,6.77525,0.53,1.96,6,3,2,1,0
0,17,103.9,80.38476766493764,7.22926,0.27,2.02,6,3,2,1,0
0,8,102.5,80.20214616324108,7.26408,0.25,2.07,6,0,0,0,0
0,26,98.1,72.37344097505385,6.61373,-0.12,2.73,6,0,0,1,0
0,82,85.2,75.47649215527179,8.42005,-0.31,2.2,5,2,0,1,0
0,-9,105,77.35929492199222,7.44682,-0.25,1.65,5,1,1,0,0
0,30,61.7,58.37507383367524,4.37156,0.47,3.71,5,0,2,1,0
0,31,99.7,65.6235687898044,6.97608,-0.12,2.25,5,3,2,0,0
0,54,89,75.2873770450594,7.71072,0.33,2.87,4,0,1,1,0
0,71,91.5,74.45651010839352,6.71336,0.35,2.44,4,3,1,1,0
0,46,81,76.48088902312446,8.83261,-0.01,2.03,4,1,1,0,0
0,-32,89.8,79.50045281720995,7.23042,-0.82,2.22,4,1,0,1,0
0,8,90.4,72.66842146539263,7.03777,-0.04,2.57,3,1,2,1,0
0,46,98.2,76.9397050902094,6.81185,-0.11,2.61,3,1,0,0,0
0,21,83.8,64.35898929041731,5.4355,0.91,2.34,3,3,1,1,0
0,-5,85.6,65.46241780500225,7.37109,0.7,1.9,3,0,0,0,0
0,-71,57,63.47493117735538,6.37183,-0.02,3.08,3,2,2,0,0
0,53,90.3,71.77603611083275,6.79888,0.42,2.73,2,2,0,0,0
0,16,89.7,76.28661844681326,8.03576,-0.33,1.82,2,1,1,1,0
0,5,96,75.38797249313716,8.651,0.79,1.88,2,2,2,0,0
0,33,73.1,72.5250667016896,7.40948,0.53,2.67,2,2,1,0,0
0,-12,101.8,68.63154802308661,5.95296,-0.07,2.7,2,2,1,1,0
0,81,84.9,73.33336873008851,7.92908,0.15,2.37,1,1,1,1,0
0,61,63.2,71.39907743174824,6.11374,0.27,2.22,1,2,1,1,0
0,-1,101,74.97761758661676,6.7952,0.59,2.38,1,2,1,1,0
0,17,115.8,77.41247449675096,8.40461,-0.4,2.56,1,2,0,0,0
0,-51,47.6,67.71182651755514,7.79889,-0.8,1.6,1,0,2,1,0
0,23,97.2,73.66391835728804,7.55773,0.62,2.16,9,1,0,0,0
0,1,103.8,70.5695351912691,6.77873,-0.13,2.29,9,1,0,1,0
0,7,89.5,65.29827704702863,6.67704,0.72,1.26,9,1,1,0,0
0,9,94,70.69597125824036,7.98919,-0.28,1.83,9,0,1,0,0
1,29,107.1,77.75853076686387,7.21042,0.4,1.86,9,0,1,1,0
0,9,70.8,62.68650674252275,7.57754,1.34,2.04,8,2,2,0,0
0,-2,104.1,70.07597363712884,6.61672,0.37,2.75,8,1,0,0,1
0,26,78.8,71.94215587160808,7.94925,-0.83,1.91,8,0,0,1,1
0,8,106.5,71.40672190146606,6.52043,-0.43,2.12,8,1,1,0,1
0,4,102.3,70.16152729232383,7.64098,0.03,2.11,8,0,0,1,1
0,27,98.8,65.19864687851516,6.99073,0.47,2.65,8,0,0,0,1
0,29,72.1,74.34829086712456,7.67601,-0.6,2.1,7,0,0,1,1
0,24,95.6,67.94799048178356,7.57156,0.56,3.16,7,0,0,0,1
0,31,91.6,67.72449658083718,8.13396,-0.56,0.92,7,0,1,0,1
0,-8,77.1,69.91671528820486,6.71903,-0.59,2.73,7,1,1,0,0
1,26,107.1,76.33099803458249,7.73426,0.07,1.46,7,2,2,1,0
0,2,99.3,68.32765177532784,6.47403,0.49,2.92,7,1,2,0,0
0,47,97.8,70.8263553686892,8.01763,0.06,2.83,7,1,2,0,0
0,-8,100.6,70.22666562521056,6.19438,-0.06,2.94,6,0,0,1,1
0,27,89,69.65756264009033,7.07241,0.72,2.31,6,0,2,1,1
0,72,67.8,66.5734290430328,6.89657,-0.11,2.66,6,0,1,0,1
0,-14,96.5,77.6394875754821,7.71976,-0.31,2.32,6,1,2,0,1
0,76,91.5,74.8708605652418,7.6092,0.62,2.57,6,0,1,1,1
0,35,87.5,70.6967454162469,7.57941,0.68,1.57,6,1,2,0,1
0,-3,70.5,66.29682060331088,6.20121,0.83,2.67,6,2,1,1,1
0,-8,72.2,70.57844139941962,8.08163,0.31,1.99,5,1,1,1,0
0,76,84.7,71.24347411595731,7.87176,0.09,3.73,5,2,2,0,0
1,28,104.3,70.7724501553131,8.71708,-0.27,1.83,5,0,0,0,0
0,73,94.9,73.4037336070041,7.57894,-0.43,3.46,5,2,1,1,0
0,7,101.2,74.04494032114921,7.44317,-0.41,2.38,5,0,0,0,0
0,24,77.6,72.54067475303722,7.5261,1.06,1.82,4,0,2,0,0
0,32,86,77.45651273399584,7.48192,0.01,2.34,4,1,0,0,0
0,-17,77.7,71.16635661481531,8.0978,-0.46,2.47,4,0,2,1,0
0,6,85.3,65.73225768930911,6.4091,0.98,3.26,4,1,1,1,0
1,27,110,75.502868545428,8.09362,-0.22,2.56,3,0,1,0,0
0,25,95.6,70.3336810450061,7.47008,0.95,2.31,3,1,1,0,0
0,-40,55.3,40.21539290797699,4.61679,0.9,3.42,3,2,1,1,0
0,-11,100.8,71.31756601434623,7.63124,0.14,1.92,2,0,0,0,0
0,3,98.4,73.97423204705562,8.17384,-0.44,2.46,1,0,1,0,0
0,-5,105.7,70.06586655817813,6.58794,0.2,2.29,1,1,0,1,0
0,71,63.8,70.6447735461943,7.44653,-0.03,2.6,1,3,2,1,0
0,-5,79.8,73.32939270601584,7.71699,0.72,1.77,1,0,1,0,0
0,33,93.5,67.61224675338057,7.52272,-0.23,1.6,1,1,2,1,0
0,9,69.5,73.53751911024108,7.50965,0.67,1.96,9,1,0,0,0
0,-16,99,71.83045334434138,7.42767,0.4,1.69,9,1,1,0,0
0,25,66.5,68.98010111370381,6.93974,0.79,3.34,9,0,1,0,0
0,47,85.7,70.17806586136983,7.22175,-0.04,3.47,9,0,0,0,0
0,24,93.4,67.44370660496062,7.43469,-0.24,1.75,8,0,0,1,1
0,9,99.6,71.80681014992098,7.3524,0.19,2.08,8,0,1,0,1
0,16,104.9,73.18706144841975,6.92794,-0.29,2.02,8,0,0,0,0
0,5,110.6,83.57956662847668,8.1163,-0.02,1.83,8,0,0,0,0
0,3,110.2,78.27332475034773,6.45185,-0.7,2.11,8,0,0,0,0
0,-21,76.6,66.3564604498227,7.75496,0.55,1.94,8,1,2,0,0
0,17,76.3,77.95105767525452,8.2481,0.83,2.96,7,2,2,0,0
0,56,65.6,67.498183381454,6.88457,0.86,2.14,7,2,0,1,0
0,26,93.1,74.94424723710466,6.86107,0.41,2.8,7,0,0,1,0
0,-2,89.7,72.40431658918598,7.32847,0.59,1.9,7,2,1,1,0
0,17,98.3,77.39311343554901,7.81413,-0.46,2.54,7,0,1,0,0
0,30,65.3,72.53113490454784,6.68078,-0.56,3.3,7,3,1,0,0
0,46,80.6,70.74525961806093,6.76874,-0.31,2.52,7,0,0,0,1
0,-22,81.9,67.01929157912012,7.48264,0.6,2.76,7,0,0,0,1
0,6,92.2,62.06732770717325,8.11407,-0.15,1.45,7,1,2,0,1
0,1,65.1,60.82843338011554,8.62512,1.26,2.54,6,1,2,0,0
0,-6,99.4,70.2670443151527,6.99872,-0.6,1.86,6,1,2,0,0
0,15,102.9,76.40834420103413,7.04709,-0.67,2.07,6,0,0,0,0
0,79,59.3,70.15839288309682,7.99774,-0.88,2.04,6,0,0,0,0
0,-12,84,68.59597981572892,6.18851,-0.81,2.33,5,1,1,0,0
0,29,78.1,70.10759450613962,7.76208,0.26,2.92,5,2,2,0,0
0,-10,83.2,66.31998345332502,6.24337,-0.09,2.93,5,1,2,0,0
0,37,95.8,75.41032118014542,6.88884,0.39,3.07,4,1,1,0,0
0,-17,79.6,55.17322066388902,8.06639,0.81,1.79,4,1,1,0,0
0,43,76.8,73.16674069309771,6.95912,-0.01,2.7,4,1,1,0,0
0,-25,85.8,61.441832133285104,7.86769,1.11,1.96,4,1,2,0,0
0,35,87.5,74.79645996969188,8.68706,0.41,2.47,3,0,0,0,0
0,-42,64.6,72.56350657052371,7.70521,0.92,2.42,3,1,0,0,0
0,61,56.2,72.28286867680613,7.58101,-0.59,2.43,3,3,1,0,0
0,74,84.9,66.6844753853823,6.22288,-0.58,3.53,3,1,0,0,0
0,-18,67.8,68.19033076289539,8.00879,1,1.63,2,2,2,0,0
0,79,91.9,68.89151909599424,8.30944,0.64,2.91,2,0,0,0,0
0,21,104.6,77.47932293201387,8.56771,0.03,1.61,2,3,1,1,0
0,43,87.9,70.05814254434853,6.93985,-0.33,2.74,2,1,2,0,0
0,32,65.8,62.113741664109085,5.63005,0.17,3.08,2,2,2,1,0
0,-39,72.7,69.35091273156829,6.23695,0.02,2.84,2,2,2,0,0
0,68,87.6,76.26736851932414,7.96528,-0.05,2.45,1,0,0,0,0
0,18,93.7,69.79418326969032,6.94197,0.7,3.1,1,0,0,0,0
0,5,90.3,72.46639062861614,7.45484,-0.32,2.1,9,1,1,1,0
0,21,91.7,72.87170686916994,7.5672,0.07,1.42,9,0,2,1,0
0,22,108.8,76.16003679555637,7.79076,0.64,1.83,9,0,1,1,0
0,72,76.6,68.91979250041504,7.76227,-0.11,2.11,9,1,2,0,0
0,7,107.2,72.60457074273155,7.39188,0.75,3.05,9,1,2,0,0
0,22,103.5,74.75083419928944,7.46614,0,2.76,9,0,0,1,0
0,36,84.8,83.32947156544175,7.96371,-1.08,2.64,8,1,1,1,0
0,11,100.7,75.3584956017924,7.10383,0.28,2.11,8,0,0,0,0
0,-9,85.8,63.95216896870109,6.28833,-0.13,2.94,8,0,1,0,0
0,56,91.9,72.41080635254228,7.06138,0.59,3,8,2,1,0,0
0,66,42.7,64.77743356403204,6.29086,-1.17,2.56,8,0,1,0,0
0,21,96.5,74.65079273216107,7.19259,-0.26,2.24,8,3,2,1,0
1,32,104.7,79.45429591275608,8.06169,0.45,1.97,7,1,1,1,0
0,37,93.6,67.8398566276389,7.3946,0.33,3.59,7,0,0,1,0
0,28,69.8,49.57597660220333,6.50486,0.41,2.49,7,0,0,1,0
0,13,96,65.70405027465121,7.15912,0.67,2.16,7,0,0,0,0
0,-30,41.5,16.057412503319625,2.82714,0.24,1.68,7,0,0,1,0
0,65,103.5,72.34785533051205,7.07907,-0.67,2.74,7,0,1,0,0
0,-41,66.1,80.25025198637636,7.07419,-0.37,2.11,7,1,0,1,0
0,6,98,66.97744069507061,7.2077,-0.42,2.49,7,1,1,1,0
0,39,88.4,73.00644681917315,7.51384,-0.22,1.58,6,1,1,1,0
0,56,86,79.0620198867144,6.96651,0.16,2.47,6,0,1,1,0
0,41,96,72.42134587256804,7.00305,-0.18,3.26,6,0,0,1,0
0,5,104.3,76.49292254678586,7.44395,0.49,2.39,6,2,0,0,1
0,44,88.6,78.12993356411272,7.85999,0.16,2.55,5,2,2,0,0
1,31,100.2,79.40504205579445,7.47132,0.27,1.99,5,2,0,1,0
0,71,87.7,71.4881327213156,7.71335,0.35,2.9,5,3,2,0,0
0,-10,91.8,68.50690985612187,6.97414,-0.14,2.67,5,0,1,1,0
0,64,69.9,78.48042533678083,9.31625,0.26,1.54,5,2,1,0,1
0,-13,75.2,77.45795219025128,7.97748,0.84,1.94,5,0,0,0,1
0,18,55.5,70.17150224852365,6.12745,0.77,2.31,5,2,1,1,1
0,54,78.6,65.0673410558425,6.59879,0.56,2.82,4,0,0,1,0
0,-13,95.7,65.48611341121509,6.59157,0.68,2.03,4,3,2,0,0
0,26,93,73.9659892423292,6.95719,-0.3,2.08,4,0,1,1,0
0,12,87.7,72.91503986367539,7.48678,0.56,2.52,4,0,0,0,1
0,0,78.9,70.20862120621425,7.20039,-0.04,1.02,4,1,2,0,1
0,2,101.3,73.77927368465382,6.71598,-0.1,2.32,4,0,1,0,1
1,31,104.9,76.98105653467888,7.92332,-0.1,2.52,4,3,2,0,1
1,22,108.8,73.78040485487382,7.16022,-0.7,2.74,4,0,0,0,1
0,5,56.1,69.29714510095377,6.54818,-0.72,2.97,3,1,0,0,0
0,16,41.8,70.48913251116817,7.00298,-0.91,3.16,3,1,1,0,0
0,7,108,76.14113434191482,7.29062,0.36,2.03,3,1,1,0,1
0,78,70.1,77.31109523376581,8.03191,0.29,1.81,3,1,0,1,1
0,68,98.8,72.56155550814157,7.11886,-0.17,3.11,3,2,2,0,1
0,20,108.5,74.67483004051019,7.06609,0.33,2.99,2,0,0,1,0
0,9,87.5,71.79808169847237,7.28503,0.01,1.95,2,0,1,0,0
0,-49,63.6,64.75491417823156,6.6526,0.27,2.43,2,2,2,1,0
0,-15,77.9,74.36708751410276,7.80022,-0.61,1.57,2,1,2,1,0
0,8,87.8,65.78575558730822,6.61641,0.09,2.64,2,2,2,0,1
0,-7,97,76.4330260451471,7.52601,-0.08,2.38,2,3,1,0,1
0,-40,74.5,67.59732154119175,6.27147,-0.51,2.95,1,0,1,0,0
0,51,92,78.80849982328337,7.56218,-0.3,1.85,1,0,0,1,0
0,2,63.5,60.20747963639387,6.19689,0.97,2.39,1,2,2,1,0
0,33,94.3,80.6424878465756,7.66077,-0.86,2.82,1,0,1,0,1
0,27,87.2,71.17002453744833,6.26344,0.09,3.06,1,0,1,0,1
0,79,86,72.46383919602374,6.49246,-0.07,3.42,9,2,2,1,0
0,-7,100.6,68.62818953172855,5.70831,0.21,2.67,9,0,0,0,0
0,-30,86.5,69.08125725753277,7.22069,0.08,2.03,8,2,0,1,0
0,-10,96,67.80419130075431,6.29002,0.1,1.78,8,2,1,0,0
0,-18,92.1,70.85016037528791,5.97343,-0.74,2.23,8,2,2,0,0
0,-8,73.3,60.96447482588075,5.55209,-0.53,2.61,7,2,2,0,1
0,-40,63.2,72.96287843987362,8.44609,-0.66,1.52,7,1,1,1,0
0,-22,98,73.30923404341519,7.15259,-1,1.91,7,1,0,0,0
0,10,109,84.06328417040162,7.27876,-0.43,1.93,7,1,0,1,0
0,-27,57.9,69.78380035313117,7.16685,0.49,1.72,6,3,2,0,0
0,-24,75.7,75.29501272345877,6.90938,-0.97,2.25,6,2,0,0,0
0,-20,68.9,75.00140651469398,6.98553,0.44,2.58,6,2,2,0,1
0,-10,92.8,70.37171721366465,7.33631,0.35,2.54,6,0,0,0,1
0,-18,76.1,63.00870742658464,6.49943,-1.21,2.27,6,0,0,0,1
0,17,109,73.5614200260769,6.33885,0.04,3.67,6,2,2,0,1
0,41,98,72.93666369862879,7.84194,-1.12,2.93,5,0,1,1,0
0,-19,91.5,67.09598374889661,7.3779,-0.43,2.52,5,1,0,1,0
0,-18,102.2,77.84963788727968,6.93503,-0.22,2.31,5,2,2,1,0
0,41,28.2,62.36882971708744,7.1884,-0.81,1.83,5,3,2,0,1
0,15,93,74.25482578346083,8.37829,0.59,1.91,5,0,1,0,1
0,11,93.6,66.59727172036521,8.00077,-0.13,1.06,5,0,1,0,1
0,-20,96.4,74.18939665932007,6.96212,-0.2,2.24,5,1,1,0,1
0,58,91.3,73.42194392249024,6.60806,0.41,3.07,5,0,0,0,1
0,-19,89.5,70.20890051746635,7.00645,-0.02,2.22,4,1,0,0,0
0,-30,76.9,62.21007657198699,6.98193,-0.23,2.78,4,1,2,1,0
0,45,62.8,68.97085932178823,6.92037,-0.37,2.7,4,0,0,0,0
0,4,61.8,69.8919437699952,6.71246,-0.86,2.65,4,0,1,0,1
0,8,98.9,68.22112193953498,6.55027,0.69,2.16,4,0,0,0,1
0,-6,72.5,67.23435252764949,5.67211,-1.16,2.69,4,2,2,0,1
0,-15,93.9,70.15767607488543,7.32381,0.26,2.39,3,0,1,0,0
0,-8,105,79.73069475199674,7.75853,0.12,2.78,3,1,1,0,0
0,11,97,74.68480620583917,7.46124,-0.23,2.5,3,0,1,1,0
0,-39,62.6,80.92505090538079,8.6886,-0.23,2.34,3,0,0,0,1
0,-42,65.7,71.4945956736879,8.11959,0.26,1.54,3,1,0,0,1
0,2,86.8,73.54276770965592,7.90397,-0.7,1.89,2,2,2,1,0
0,36,99.8,74.82964336550015,6.94239,-0.24,2.09,2,0,0,1,0
0,-27,31.6,8.339532640840591,1.38248,-0.3,2.17,2,0,0,0,0
0,17,101,70.96772596765945,7.03776,0.1,2.25,2,1,2,0,0
0,42,91.7,71.67693485881998,6.94469,0.5,2.63,2,1,1,0,1
0,7,63.9,70.23894850698022,7.4497,-0.1,1.92,1,2,1,1,0
0,23,103.9,73.08065823384956,7.60947,0.23,2.27,1,1,0,0,0
0,17,96.6,75.2531706372515,6.96205,0.64,2.26,1,3,2,0,0
0,11,103.4,75.33192316980043,8.01221,-0.45,1.41,1,0,1,1,0
0,-4,75.4,78.05879021095782,7.59711,-0.2,1.56,1,0,1,1,1
0,5,106.7,73.0175736606851,7.45504,0.5,2.58,1,2,1,0,1
0,16,85.1,71.1889417121614,7.90672,0.21,2.83,1,0,0,0,1
0,58,88.8,69.38821818933758,7.01969,-0.76,3.29,1,0,2,0,1
0,35,96.7,69.73379906592274,7.00581,0.61,3.16,1,1,0,0,1
0,24,66.8,67.31574999589888,8.23853,0.75,1.56,9,1,2,0,0
0,27,80.3,67.3456685264496,7.12379,0.31,1.77,9,2,2,0,1
0,20,82.8,73.78679163502896,7.452,1.16,2.16,9,0,0,1,1
0,54,96.4,75.04820507793116,7.28345,-0.37,2.33,9,3,2,1,0
0,-9,97.7,76.05295170505462,7.81088,-0.61,1.77,9,0,1,0,0
0,-3,69.1,71.30236949609775,6.74129,-0.33,2.91,8,1,1,0,1
0,6,107,74.75862464750672,7.81289,0.46,1.9,8,3,2,0,1
0,-14,100.1,69.0120479056358,6.79672,1.05,1.77,8,1,1,1,1
0,21,96.6,72.55338771397415,6.39333,0.03,2.91,8,2,1,0,0
1,25,102.1,72.3295597803375,6.17235,0.51,2.35,8,0,0,1,0
0,-34,30.9,8.023367338416833,0.87579,0.41,2.74,8,0,0,1,0
0,27,103.6,79.60194934161228,7.62562,-0.49,2.56,8,3,2,0,0
0,-21,98.2,71.29840995518353,6.91784,0.26,1.96,7,1,1,1,0
0,8,105.1,74.17083851333162,7.18143,0.37,1.91,7,0,2,0,0
0,17,91,67.27858909322362,5.70616,0.12,2.74,7,0,1,1,0
0,5,104.7,76.27947410136001,7.64718,0.4,2.54,7,0,0,1,0
0,23,98.9,74.80747564920355,6.73288,-0.62,2.42,7,0,0,0,0
0,33,104.9,76.25822102408539,8.35089,-0.01,1.24,7,0,0,1,0
0,-13,84,66.2931696835979,7.93624,-0.18,0.88,7,0,2,1,0
0,-16,63.7,71.34932808204202,8.35034,-0.58,1.32,7,2,2,1,0
0,28,88.6,74.45561969168669,8.064,0.7,1.09,6,2,2,0,0
0,57,92.1,71.73125761501096,7.74967,0.1,1.87,6,1,0,0,0
0,28,84,74.0164556308429,6.98225,0.84,3.2,6,1,2,1,0
0,-5,86.1,77.40049835814439,8.38258,0.34,2.54,6,1,2,0,0
0,0,97.8,70.68801815374887,6.61385,0.15,2.6,6,3,2,1,0
0,18,90.7,78.33782553798862,7.69774,-0.05,1.91,6,0,0,0,0
0,-1,77.3,68.9272092591847,7.02934,-0.73,2.06,5,0,0,1,0
0,38,95.5,72.71625593451775,7.38836,0.51,2.31,5,0,1,0,0
0,25,88.5,71.37648697537311,8.04587,0.32,1.3,5,0,2,1,0
0,20,97.3,70.51484165482148,7.3985900000000004,0.24,2.83,5,0,1,0,1
0,16,80.9,66.73071729676727,6.0408,-0.57,2.84,5,1,2,0,1
0,25,68.5,60.03900745086612,8.17147,-0.92,1.33,5,0,2,1,1
0,21,87.7,75.17443934622729,7.13546,-0.04,2.3,4,0,0,0,0
0,61,93.3,75.96003623600905,6.87512,-0.51,3.07,4,0,2,0,0
0,22,81.3,72.22722094768578,7.71341,0.74,1.82,3,1,1,0,0
0,31,98.2,76.24901803175412,7.57474,0.59,2.59,3,0,1,1,0
0,-31,77,70.5938561770758,8.14538,1.06,1.64,3,1,1,0,0
0,18,94.5,66.98483500994323,6.53467,-0.15,2.87,3,0,0,1,0
0,7,106.9,76.44288368357391,7.19743,-0.3,2.96,3,2,0,0,0
0,24,76.1,69.14357347105756,6.62922,0.46,2.35,3,1,1,1,0
0,22,77.6,68.5198250956712,8.03616,1.75,2.09,3,0,2,0,0
0,10,90.3,70.60239101949094,6.71199,0.16,2.82,3,0,0,1,0
0,6,102.1,69.60208316261169,6.87652,-0.57,2.22,3,3,2,1,0
0,26,98.5,73.80421222873807,6.36581,0.33,2.27,3,2,2,1,0
0,52,92.9,77.26882976255851,7.53463,-0.38,2.35,2,1,0,1,0
0,23,96,69.6519592776232,7.04938,-0.54,2.58,2,0,0,1,0
0,63,89.7,82.60249951871566,8.66156,0.13,2.21,2,2,1,0,0
0,11,84.2,63.2459596073246,5.66215,0.06,2.86,2,0,1,1,0
0,50,97.3,71.8915193304464,8.18934,-0.51,3.01,2,1,1,1,0
0,12,93.9,76.79763342083913,8.45202,0.28,3.16,2,1,0,0,0
0,-7,27.6,8.039137663295522,1.28282,0.41,3.18,1,0,0,0,1
0,8,110.4,77.2915210613465,7.61516,0.39,2.29,1,2,1,1,0
0,10,84.4,67.16189023567502,6.48567,-0.32,2.88,9,2,1,0,1
0,-31,35.1,31.389720256416226,4.45555,0.9,2.85,9,1,0,1,1
